cutting_speed_mmin,feed_rate_mmrev,operating_time_hours,tool_material,workpiece_material,coolant_type,lubrication,machine_rigidity,vibration_level,tool_coating,tool_geometry,tool_wear_mm
71.59565203425007,0.053196831401477254,79.19664527006785,HSS,Composite,,Dry,High,High,DLC,Sharp,
228.9467708555295,0.4958545880928081,447.7265931037469,HSS,Steel,Water,Mist,Low,Medium,DLC,Sharp,2.8091108224138583
86.68417675086262,0.16846254052199913,432.4075392715194,Carbide,Composite,Water,Flood,High,Medium,TiN,Sharp,2.4474570744087742
232.2872747421015,0.3944351934672004,507.3717670168042,Carbide,Composite,Oil,Dry,Medium,High,TiAlN,Standard,2.8707048505346644
246.68746458720247,0.49671598142737183,773.5285394707612,Diamond,Composite,Water,Mist,High,High,None,Sharp,2.650321484499732
196.0567384126772,0.48518048796989627,262.1723117064972,Ceramic,,None,Flood,Medium,Low,TiAlN,,2.1974713565794093
31.636153103846908,0.3242639121219634,290.8592443822611,Carbide,Steel,None,Minimum,Low,Low,DLC,Sharp,1.8130455944192398
82.80442586463965,0.2785574959921123,272.94715410203094,Carbide,Titanium,Oil,Dry,High,Medium,TiN,Worn,0.24309092357003964
88.81335102409213,0.16845271752551327,504.76058021389696,Carbide,Aluminum,Oil,Dry,Medium,High,TiN,Sharp,0.8341313398547743
149.40600944569016,0.43352322887252487,485.234885962139,Carbide,Titanium,Water,Mist,Medium,Medium,TiAlN,Worn,2.1466860673625985
64.84661465658255,0.1822376692900822,425.4016148667748,Carbide,Steel,Water,Dry,High,Medium,TiAlN,Worn,1.2334829732618293
46.98733368076748,0.07122742197104978,294.63913776534554,Carbide,Composite,Oil,Minimum,Low,High,TiAlN,Sharp,1.0098246816290446
68.79870326442143,0.16116722784467574,344.9814740213562,Diamond,Composite,Water,Dry,Medium,Low,TiN,Standard,0.3567059953892485
102.01743260320816,0.17124671653236187,635.0432251333873,Carbide,Composite,Oil,Dry,High,,TiN,Standard,0.2570431236543477
40.82619341271547,0.3648729787319266,489.3511468973947,Diamond,Titanium,Synthetic,Minimum,Medium,,DLC,Standard,0.6694640323781895
72.98013133113848,0.10138014018770311,574.4647437574305,Ceramic,Aluminum,Synthetic,Flood,Medium,Low,TiAlN,Worn,2.511998606632217
66.85439251743044,0.17209435216392843,225.0001296666589,Ceramic,Composite,Oil,Dry,High,Low,DLC,Standard,2.005897033759397
199.91905186884676,0.05676148376214493,729.6362142009503,Diamond,Steel,Synthetic,Mist,High,High,DLC,Worn,1.0557925589838082
67.30628040964493,0.42723255503053587,32.95436394469009,Carbide,Titanium,Water,Flood,Low,High,TiAlN,Sharp,0.23003397460733138
204.13869552438163,0.36789221705344466,478.57902343771735,HSS,,None,Dry,Low,High,None,Standard,0.6056989668233496
,0.2299937615540116,650.8182912849016,HSS,Aluminum,Oil,Flood,Medium,Medium,TiN,Sharp,
196.7279194953118,0.22640732772289487,693.696956861734,Carbide,Titanium,Oil,Dry,Low,,None,Sharp,0.5019928738890492
129.07851925331244,,259.04362627797013,Carbide,Titanium,Synthetic,Flood,Medium,High,TiN,Worn,2.299671257616169
228.2321384161876,0.2045471000746375,370.50193595021955,Carbide,Aluminum,Oil,Mist,High,Medium,TiN,Worn,2.376473391281145
90.83411012767395,0.4552760837371192,32.73688223333566,Ceramic,Composite,Synthetic,Flood,High,Medium,TiN,Worn,0.45376980649084575
198.6975073456331,0.0865558510977507,632.8635039972702,Carbide,Aluminum,Oil,Minimum,Low,High,TiAlN,Worn,2.194270368608133
65.95240288638358,0.38721362356718053,104.03473035008423,Ceramic,Steel,,Dry,Medium,Medium,TiAlN,,1.5611054553115828
224.18177714747006,0.04264439596043797,345.3247334469553,Diamond,Aluminum,Synthetic,Dry,Low,,TiAlN,Worn,2.889025555023907
36.25699744335362,0.16960618377078757,792.693162946084,HSS,Titanium,None,Mist,Medium,Medium,,Sharp,2.3733248246308087
130.635947027726,0.4265300245040587,734.6011055348482,Ceramic,Steel,Water,Minimum,Medium,High,TiAlN,Standard,1.776629785748615
122.67682139982699,0.2335921843523727,267.3687341455818,Ceramic,Titanium,Oil,Flood,High,Medium,DLC,Standard,1.8306727478476046
167.2339507230617,0.35729313963813036,182.9850780064216,HSS,Composite,Synthetic,Flood,High,Low,None,Standard,0.577790672884506
127.00533910119378,0.06970004414364803,205.09551894038037,Ceramic,Composite,Water,Minimum,Medium,Low,DLC,Standard,2.6862010071888167
159.57530783875228,,,Ceramic,Steel,Oil,Minimum,Low,High,TiN,,1.6997808296472507
219.57464963582544,0.4131299091753135,582.0088360647705,Carbide,,Synthetic,Flood,Low,Medium,TiAlN,Standard,1.7435861324020407
61.24627546679621,0.406518014347082,,HSS,Steel,Water,Mist,Low,High,DLC,Standard,1.747484107677171
83.71241027714832,,195.7920181291775,Ceramic,Steel,Synthetic,Mist,Medium,Low,None,Standard,0.8648954947679446
206.62038211343415,0.45398777515098204,262.094320866876,Diamond,,Oil,Flood,Medium,Low,TiN,Worn,2.4456672551192895
80.17407453627973,,349.3764927942162,Carbide,Titanium,Water,Flood,Medium,Low,TiN,Worn,2.5939014611094673
229.2438791121503,0.412578437067002,734.3893517732531,HSS,Aluminum,Oil,Minimum,High,Low,DLC,Standard,0.8992603435154815
148.9784963910293,0.12246046918174272,26.073736096582493,Diamond,Composite,,,Medium,Low,TiN,Standard,1.353221854570052
48.01015253076522,0.1209154463745707,512.366920856867,HSS,Steel,Oil,Dry,Low,Medium,DLC,Sharp,
34.545258838235,0.3820938539973979,690.0495919254117,HSS,Titanium,Oil,Minimum,Medium,High,TiAlN,Standard,0.7537002166416944
197.83900848583454,0.3303848605127939,580.0740621280357,HSS,Steel,Synthetic,Flood,Medium,High,TiN,Sharp,1.0411493085219852
218.39718304912606,0.3446287464466834,177.30998523754718,Ceramic,Steel,Synthetic,Dry,High,Medium,,Sharp,2.710868683083471
82.77021170679987,0.1335537360748327,384.01359021246657,HSS,Steel,Water,Flood,High,Medium,,Standard,1.8971710030022033
82.97157891381474,0.21181886445177345,728.6730599895561,HSS,Titanium,Water,Flood,High,High,None,Worn,1.7844495337219235
239.9024629322546,0.14402225132419705,96.99538496312488,HSS,Composite,Oil,Dry,High,Low,DLC,Worn,2.8429344938953025
174.3611700668054,0.05270044614724485,790.0713899771694,Ceramic,Aluminum,Synthetic,Minimum,,Medium,None,Standard,2.3843953914768456
66.87510471735077,0.11789176976579614,119.18082274300588,Carbide,Steel,Oil,,Medium,Medium,None,Sharp,
128.68912709495268,0.49767886154515506,118.22194710651375,Ceramic,Aluminum,Oil,Flood,Medium,High,TiN,Worn,0.4167871142583863
230.2959454436967,0.13234013407630502,651.2231576362966,Ceramic,Composite,Water,Dry,High,Low,DLC,Worn,0.780873545391798
166.65832297429873,0.09646075367642039,663.5354820439816,Ceramic,Steel,None,Minimum,Low,Medium,TiAlN,Sharp,0.9465656408215661
119.64331194695929,0.354500863281893,35.145331543285735,HSS,Titanium,Oil,Dry,Low,Medium,DLC,Worn,2.51048359686577
63.2273700058751,0.3090293291677347,138.80279788365044,Carbide,Steel,,Minimum,High,Low,DLC,Sharp,2.321230361889063
189.72040575382053,0.3780862716724388,759.0794846659594,Diamond,Steel,Synthetic,Mist,High,Medium,TiN,Standard,0.4790698765052719
,0.3337630860790639,227.07948600135745,HSS,Steel,None,Minimum,,High,TiN,Sharp,1.625101481123499
154.50035556293363,0.12703682954538398,14.730533809269996,Diamond,Steel,None,,Medium,High,TiAlN,Worn,0.37189336548395807
162.03084404344906,0.2604348999807303,206.96346992790913,Diamond,Composite,Oil,Mist,High,Low,TiN,Standard,0.5600082076856324
152.198886023004,0.10478854902657808,589.6688877280199,Carbide,Composite,Oil,Flood,Medium,High,TiAlN,Standard,0.7644536728801451
84.2284141468933,0.1416982057473951,,Carbide,Titanium,None,Flood,High,Medium,TiAlN,Worn,2.720620380171617
185.82041072825373,0.4937204715801093,128.34948525625728,Ceramic,,Oil,Dry,High,High,TiAlN,Worn,1.128879496373823
154.5310012479419,0.36976637206079443,183.40898678211266,Diamond,Titanium,None,Dry,Low,Low,DLC,Sharp,2.751661627442912
118.81024460230466,0.39576822787419685,356.0173868337043,Ceramic,Steel,Water,Minimum,Low,High,None,Sharp,2.2646852462439324
41.46878756551899,0.03442839686353743,599.9003701587351,Diamond,Titanium,Synthetic,Flood,Medium,Medium,None,Standard,2.2607476356026726
102.87803508662242,0.2034242911092279,528.6641325325794,Ceramic,Steel,Water,Dry,Medium,Medium,TiN,Standard,2.420300159624127
107.53845173415135,0.28651946100434245,265.38919689979616,Carbide,,Water,Minimum,Low,High,DLC,Worn,0.33309904333612
204.0559403514952,0.09184352975278551,57.74969623421653,Diamond,Steel,Synthetic,Flood,Low,Low,DLC,Sharp,2.453120197753869
142.9583548304509,0.4273022823850091,206.10371403206318,Diamond,Steel,Water,Mist,Medium,Low,None,Standard,0.7951214451702735
235.06615023506075,0.08700810072018086,179.5529000794014,Carbide,Composite,,Mist,Low,High,None,Worn,2.952597648137824
195.16057169008445,0.32552262560246037,21.737741643913125,Diamond,Titanium,Water,Flood,Medium,Low,DLC,Sharp,2.5521993176924176
148.36102271694722,0.2855298591807596,780.1567813504622,Ceramic,,Water,Minimum,High,Medium,DLC,Standard,2.9901043380820407
67.15487722044088,0.42767033821421563,208.02036741796041,Ceramic,Composite,Oil,Mist,Low,,DLC,Worn,2.8144930046113195
78.62730436018296,0.16966914782145218,670.0453625721783,Diamond,,Oil,Flood,Medium,High,TiN,Worn,1.1112012531697555
65.2174608407548,0.15636017998716906,390.46497624533697,Diamond,Steel,Water,Minimum,High,Medium,None,Standard,2.8279854848058767
127.42716143883978,0.42627829243721843,777.9711517406733,Ceramic,Aluminum,Water,Flood,Low,Medium,TiN,Standard,1.0241784220001235
188.9554745677553,0.12627480360653756,123.89473115808417,Carbide,Titanium,Oil,Dry,Medium,High,TiAlN,Sharp,1.9948545271768245
197.0514615491393,0.3780998703832154,92.98516294694838,Carbide,Titanium,Synthetic,Dry,Medium,Low,None,Standard,2.4650178627012593
51.1532705934874,0.11175001135733684,6.958024969752975,Ceramic,,Oil,Minimum,Medium,Low,TiN,Standard,1.1768106858182004
139.10038388828002,0.44033379804749817,576.165435744357,Carbide,Steel,Synthetic,Minimum,Medium,Medium,,Standard,0.6514084090160401
135.91693386452383,0.42275050027583266,248.56913469485363,,Titanium,Oil,Mist,Low,Medium,None,Sharp,2.6899164955282866
126.55506350955761,0.39798226368638473,696.9321833687515,Diamond,Steel,Oil,Flood,High,High,DLC,Worn,0.3546813489721786
96.26751946227304,0.2559062143020075,508.8748574569417,HSS,Aluminum,Synthetic,Mist,Medium,Low,None,Standard,1.1266775672823297
134.67777362036128,0.03624282616487473,,Ceramic,,Synthetic,Mist,Medium,Medium,TiAlN,Sharp,1.6446893327701966
143.65348026782257,0.08358329710312408,392.0787716981475,HSS,Aluminum,Synthetic,Dry,Low,Low,TiN,Sharp,2.4240115200706014
161.93315662441327,0.23917044921876954,210.24804784214416,Ceramic,Aluminum,,Mist,High,High,TiN,Worn,2.6130925538784355
113.02033680142216,0.040950869319409174,56.427382350784946,Carbide,Steel,Synthetic,Minimum,Low,Medium,TiAlN,Sharp,1.5593180870937893
237.92213979134462,0.050466772608736256,357.636542949126,Carbide,Titanium,Oil,Mist,Low,High,DLC,Worn,1.7415204183889565
104.54450534465796,0.08024184211477248,83.80012332828706,Diamond,Aluminum,Oil,Dry,Low,Low,DLC,Standard,2.5687855202504477
226.91120242857463,0.14520641482894558,725.0562500158222,Diamond,Steel,None,Mist,Low,Low,None,Worn,1.4276860356288508
206.27577414240733,0.37967493893422977,664.316649130658,Carbide,Composite,Oil,Flood,Medium,Medium,None,Sharp,1.6993534985864198
132.35955553492522,0.04303154948485856,497.71022513185346,Diamond,Aluminum,None,Mist,Medium,Medium,None,Worn,0.1043945141449713
139.1887235272671,0.4921469097710347,364.68955590936116,Diamond,Titanium,Water,Flood,Low,High,None,Standard,2.8558002124780146
221.3695495944736,,366.0853445618455,Ceramic,Titanium,Synthetic,Mist,High,Medium,,Worn,1.721995778827548
138.39950157932327,0.17369493345675113,374.2894862234112,Diamond,Titanium,Synthetic,Minimum,High,,DLC,Worn,2.196344214077164
179.46350623519473,0.13898474616442444,597.6431915089042,Carbide,Composite,None,Minimum,Low,Medium,DLC,Worn,0.7813432663216493
208.04663539515664,0.3091475743435936,105.33302571799497,Carbide,Aluminum,Water,Flood,Medium,Low,TiN,Standard,1.9869359403074933
,0.02932478106229544,427.38014733745683,,Composite,,Flood,Medium,,TiAlN,Sharp,1.407075781526221
,0.06491337233755645,651.0699957853751,Diamond,Composite,,Dry,High,High,TiAlN,Sharp,0.38178691198536363
244.58046953712312,0.06741317074298908,410.5500717397873,Diamond,Composite,Oil,Mist,High,High,TiN,Standard,2.4989903315200435
242.37338536348972,0.33897556423926917,15.92427934872671,HSS,Composite,Synthetic,Dry,Low,Low,TiN,Sharp,2.526049265868624
95.41809308641687,0.17817043405231606,199.5290221805925,Carbide,Aluminum,Water,Dry,High,High,TiN,Worn,0.2379541060022195
165.02018610381137,0.2299972099867226,536.5247906388555,Diamond,Aluminum,,Minimum,Medium,Medium,DLC,Worn,1.2022854554230111
40.32194921021,0.47598720961960905,747.6886621193914,HSS,Titanium,None,Dry,High,,None,Sharp,0.8802556379262115
66.92201482350089,0.11602058087456311,715.5297274704382,Carbide,Composite,Synthetic,Minimum,High,Medium,None,Worn,1.5732894487226388
158.4397789752623,0.053694458406034096,,Carbide,Composite,Water,Dry,Medium,Low,None,Standard,1.4919483397365714
173.02337293595096,0.23188315019935055,760.3805098144301,Carbide,Steel,Synthetic,Flood,Low,Low,TiAlN,Worn,1.986460927201641
147.61265566374442,0.09875514195653352,227.53469509756255,Ceramic,Aluminum,Synthetic,Dry,High,Low,None,Standard,0.7800886013965849
185.0388746940501,0.08943543127433509,14.856154858370704,,Steel,None,Mist,Medium,High,TiN,Worn,0.7040133283059395
204.4359683238145,0.2168633998684063,286.72780372321427,Carbide,Aluminum,Oil,Minimum,Low,High,TiN,Sharp,2.1838135460523156
67.0607216681544,0.3414325548250558,463.7237465319101,HSS,Composite,Synthetic,Flood,High,High,TiAlN,Sharp,2.929805353135197
175.115794021234,,256.5904701142441,Carbide,Steel,Synthetic,Mist,High,,TiN,Worn,2.8417160454359323
153.77161208477716,0.4404626696987257,40.141988043946874,Ceramic,Aluminum,Oil,Flood,Low,High,DLC,Standard,2.386359311705226
55.868973442313845,,408.2136582557794,Diamond,Steel,None,Mist,High,High,TiN,Standard,0.24903078668029077
,0.46834316591069386,163.75860698442224,Carbide,Steel,Oil,Minimum,Low,Low,TiN,Standard,0.7514332712765535
122.32718404824287,0.25634973357462165,583.419165325902,Diamond,Titanium,Synthetic,Flood,Medium,High,TiN,Standard,2.084400826406375
220.02685587471203,0.3688341887205613,75.91525327506014,Ceramic,Titanium,None,Minimum,Low,Low,,Standard,0.9225292655481133
77.74567180197874,0.4275280925215161,766.7099951477825,HSS,Composite,Oil,Flood,Low,High,,Standard,1.2111887224888693
70.2432122843536,0.27426553996871245,,HSS,Composite,None,Flood,High,Low,TiN,Standard,2.8633659543134895
188.60938012402391,0.428155256619378,699.714049829028,Diamond,Composite,Water,Minimum,Low,Low,DLC,Sharp,0.30460644158510886
244.6744474233341,0.20143125758813743,632.9630578090539,Diamond,Aluminum,,,High,Low,DLC,Sharp,2.590673835363948
128.4123266882287,0.1944339557057755,508.7034875050378,,Composite,Synthetic,Dry,Low,High,None,,0.1983794922041886
107.0302751709295,0.4011504273111578,47.47608625114177,Ceramic,Steel,Water,Mist,,Low,DLC,Sharp,1.0469301000794504
85.86692965030662,0.13580946785899226,531.6285813101623,Diamond,Titanium,,Mist,,Low,DLC,Worn,1.6884338818330173
40.94299000504597,0.36417847574586165,598.807188934997,Diamond,Steel,None,Dry,Low,Medium,DLC,Standard,1.101333417946698
69.25110673698775,0.05700173941581935,109.00183278689661,Diamond,Steel,Oil,Mist,,Medium,TiAlN,Sharp,2.8736132265188483
50.55131456806288,0.32510003060440046,494.5260402781544,Ceramic,Titanium,None,Flood,High,Low,None,Standard,
138.70234203175184,0.47211666315633327,385.6996419902518,Ceramic,Titanium,None,Flood,Medium,Low,TiAlN,Standard,2.2148251154464864
245.20345592989727,0.23910362572744007,380.59102614439905,Ceramic,,Oil,Flood,High,High,DLC,Standard,2.121092662655816
203.2285333175698,0.2196632070617125,163.5724756470701,Ceramic,Aluminum,None,Minimum,High,High,TiAlN,Standard,2.513522403810663
162.37181839194537,0.2794596139951118,592.8533575488989,Ceramic,Composite,Oil,Flood,High,Low,TiN,Worn,2.598546646527787
137.0604193439688,0.3653917157553604,740.4741054509996,Carbide,Composite,Synthetic,Flood,Medium,High,TiAlN,,1.425635127444852
165.78003802701983,0.1922414283916763,631.3036364187964,Diamond,Aluminum,Water,Minimum,Low,High,TiAlN,Sharp,2.595858140331075
112.72586147685936,0.02006240540998231,298.3806171398267,Ceramic,Steel,Synthetic,Flood,Medium,Low,TiAlN,Sharp,1.9776769691176705
69.24476460188124,0.261000660921015,787.4209618831695,Carbide,Composite,Water,Minimum,High,High,TiAlN,Worn,2.0738799258334017
159.75020379177494,0.22125351707943447,294.5153932357617,Diamond,Titanium,,Minimum,High,Medium,TiN,Worn,0.5610479666674429
146.1827235803656,0.27569746960305086,191.36697121839188,HSS,Composite,Water,Minimum,High,High,TiN,Standard,0.7730434002162635
237.79807132010214,0.36334989501552883,774.6272879517637,Ceramic,Composite,,Minimum,High,High,None,Worn,2.0786107997574415
172.96322635409243,0.1560277052964857,632.9041453127983,HSS,Steel,None,Minimum,Low,Low,TiAlN,Worn,0.8336192600162873
200.15471195014348,,610.1890925191021,Carbide,Composite,None,Mist,High,High,TiAlN,Sharp,1.4956179902894389
50.39437749480375,0.14162660013738776,66.55839500859032,,Steel,Synthetic,Mist,,,None,Worn,1.4953976404906801
,0.24048638554070995,157.65876694801315,Diamond,Composite,Oil,Flood,Low,Low,None,Sharp,0.7404082898966416
246.2267441698027,0.18537877121698548,19.721779406308492,Carbide,Steel,Synthetic,Dry,High,Medium,None,Sharp,1.721157467955537
174.64902347336863,0.19713982438441655,622.4360967040888,Diamond,Aluminum,None,Flood,High,High,TiN,Sharp,1.713080424040864
193.2584148173773,0.2980933043290969,226.20315422752702,Ceramic,Titanium,Water,Dry,Low,,DLC,Standard,0.43059706170262024
245.49467419137997,0.3510132761231212,110.11794124077643,Ceramic,Steel,Water,Dry,Low,Low,DLC,Sharp,1.174288630618616
116.08043907342918,0.026076078742729665,149.60350688775196,Ceramic,Titanium,Oil,Dry,High,Low,TiN,Worn,1.1291875230257393
211.31927296620498,0.44078779496131687,,Diamond,Composite,Oil,Flood,,Medium,None,Worn,1.7081613850501036
117.93235621064575,0.19488099610459497,349.2752991791046,Ceramic,Composite,Water,Flood,High,Low,TiAlN,Sharp,2.260527097192494
123.7020956666748,0.3289329549421583,753.4101294489436,Diamond,Steel,None,Dry,Medium,High,TiAlN,Sharp,0.10378754069238501
,,295.8838357784513,Carbide,,Water,Flood,Low,Low,TiN,Sharp,0.4410556543054058
86.4122148015307,0.29429891868281693,667.9300930754292,Carbide,Titanium,Synthetic,Minimum,Medium,Low,TiAlN,Sharp,0.9408850317589827
248.41200029574543,0.3456605746718864,439.4396841520993,Diamond,Steel,Water,Mist,High,High,TiN,Sharp,2.4407190727432
102.43094470272642,0.09557026197261768,565.7512578829884,Diamond,Steel,Synthetic,Mist,Low,Low,None,,1.4675273849418229
57.0269915277773,0.45783430580441786,139.0853054108182,Diamond,Titanium,Synthetic,Mist,Low,Low,DLC,Standard,1.5571154319499014
100.9618925419649,0.3835838753816542,600.4426982153202,HSS,Steel,None,Dry,Low,Medium,None,Sharp,1.257164562124631
218.31257066358663,,73.09601043959475,Ceramic,Titanium,Synthetic,Minimum,Medium,High,TiAlN,Sharp,1.2746769402850582
99.06416829517677,0.0997116972401125,554.4415049905372,Diamond,,Synthetic,Mist,Medium,High,DLC,Standard,2.93379292120153
164.49823528088783,0.435464657319416,375.0864909839255,HSS,Titanium,Oil,Minimum,Low,Low,TiAlN,Sharp,2.7009905155368585
235.77044638127663,0.05294046499956176,186.67828126227442,HSS,Aluminum,Synthetic,Mist,Medium,Medium,TiN,Worn,2.1913086924050056
87.19253241827954,0.07528234784558518,386.9077663396748,HSS,Titanium,Synthetic,Minimum,High,Medium,TiAlN,Worn,1.0060455397137504
58.9003721766733,0.35512363408920217,685.2641129334675,Diamond,Composite,Synthetic,Flood,Medium,Medium,TiAlN,Standard,1.5653767598664117
51.306614969886155,0.14185320874038,128.00174657711585,Carbide,Titanium,Synthetic,Flood,Low,Medium,DLC,Sharp,2.0837680317495066
126.88100409319223,0.2404725917286342,,HSS,Titanium,None,Minimum,High,Medium,DLC,Sharp,1.2139971281374988
52.94307457704698,0.27867685899030853,429.52781027466307,Ceramic,Steel,Water,Minimum,Low,High,TiAlN,Worn,1.5971953055338501
,0.23995239619389477,502.0773674978977,,Titanium,Water,Dry,Low,Low,DLC,Worn,0.47984711855880957
219.7977266131365,0.06026895514762452,339.05881879424993,Ceramic,Composite,Water,Minimum,High,High,None,Sharp,0.32605109897333273
201.046442168499,0.37398773054167417,216.78211551058106,Ceramic,Composite,Synthetic,Dry,Low,High,None,Sharp,0.5435637425632466
157.9741877569772,0.13519529972510547,58.41770246980597,HSS,Aluminum,Oil,Mist,High,High,TiN,Sharp,2.2791885718575142
217.0929513460281,0.3744952068186398,44.58553754100391,HSS,Titanium,Oil,Flood,Medium,Medium,TiAlN,Sharp,0.6103879746480347
52.0594105450198,0.4353395771316336,37.45198186495151,HSS,Steel,Synthetic,Mist,High,Medium,DLC,Sharp,2.7779289544863293
164.0718931126558,0.2774594361870434,721.5200115253632,Diamond,Composite,,Dry,Medium,High,None,Worn,1.1372191065368402
55.44110160371038,0.3590606905325066,109.4289387591927,Ceramic,Aluminum,Oil,Flood,High,High,None,Worn,0.54864678582647
136.07067047909524,0.03773013731477841,239.62315130137873,,Titanium,None,Mist,High,Low,DLC,Worn,2.484470196855641
131.96172302205483,0.03763909618692088,788.7843672252089,HSS,Steel,Water,Mist,Low,Medium,TiAlN,Worn,1.3971081797475076
88.33418028487148,0.11463789868632651,,Carbide,Titanium,,Minimum,Medium,Low,DLC,Standard,1.1959565309342424
212.56802025387685,0.19202397991988762,39.075221154803124,HSS,Titanium,Oil,Flood,High,Low,TiN,Worn,1.0218868701648158
80.21008650597093,0.10773624571058467,443.25455246689427,,Aluminum,Oil,Mist,High,Medium,TiN,Sharp,1.0250117866801178
151.41673417249825,0.3247809293814672,508.63130232855184,Diamond,Composite,Synthetic,Minimum,Low,Low,None,Worn,2.0071509851724394
136.09749590692468,0.15290605612680327,48.02073051572519,Carbide,Titanium,None,Minimum,Low,Medium,TiN,Worn,1.6449120263336319
124.96348647772349,0.4259604921858945,583.8602692227461,Ceramic,Titanium,Water,Minimum,Medium,Low,,Worn,1.429542789807884
37.37927259914545,,790.356640240247,Ceramic,Aluminum,,Dry,Low,Low,,Standard,1.3687724127926706
183.28144904610687,0.2014781759809135,346.3567625908327,,Steel,None,Dry,High,Medium,DLC,Worn,0.46890311443510196
32.79077553210179,,362.28695005355024,HSS,Titanium,Oil,Minimum,High,High,TiN,Worn,2.4922375539526462
210.52038491272626,0.4176142695093071,529.1807734029774,Ceramic,Composite,,Mist,High,High,TiAlN,Sharp,2.7842008502621787
88.60680909409857,0.4136168701781294,590.5509340273709,Carbide,Titanium,None,Mist,Low,High,TiAlN,Sharp,2.416508648452869
56.401194940795854,0.3696085995229818,632.869005623692,Carbide,Titanium,Water,Flood,Medium,High,None,Sharp,1.3812377452577582
121.74894857688408,0.31482288155372024,66.67597463726892,Ceramic,Composite,Oil,Mist,High,Medium,DLC,Sharp,2.91797113134046
153.05932093685635,0.19607523161462362,,HSS,Aluminum,,Minimum,Low,Low,DLC,Standard,1.8750009606175408
98.27978489015321,0.22284820473754732,691.9387920554299,HSS,Titanium,Synthetic,Flood,,Medium,None,Worn,2.33354442098447
56.79265004801385,0.33061951665661715,40.95565905074381,Diamond,Composite,None,Flood,Low,Medium,None,Standard,2.236608816605466
34.03200026908341,0.10297823965428451,36.11232353995962,HSS,,Synthetic,Mist,Medium,Medium,None,Worn,2.1380494190018515
184.8389134403099,0.4173510182937229,442.95793573319736,Ceramic,Steel,Oil,Flood,Low,Low,DLC,Sharp,1.9438599620561263
225.01587460573626,0.4705617057933891,399.96125530705666,HSS,Aluminum,Synthetic,Mist,Medium,High,TiAlN,Worn,0.6742556070805639
52.11463202954677,0.06703453094794178,784.1768755129791,HSS,Composite,Water,Minimum,Medium,Medium,DLC,Worn,0.918638498509692
80.73942865087787,,239.0491938466107,Carbide,Titanium,None,Minimum,Low,Medium,TiN,Worn,2.665816639245551
34.45041527658451,0.08849608380424953,474.2089837873924,Diamond,Aluminum,Water,Mist,Medium,Low,DLC,Standard,0.580880903617705
224.71457173288803,0.3847532505306821,407.8052366611502,Ceramic,Composite,Oil,Dry,Low,Low,DLC,Sharp,0.49828690000074655
127.84248083266314,0.07175674834723311,430.9079931567636,HSS,Aluminum,Water,Minimum,High,Medium,TiN,Sharp,0.888274262991517
233.54294585343487,0.1986797866978743,529.4363104442418,Ceramic,,Water,Dry,Medium,Low,None,Standard,1.1193546442619766
132.9818526737189,0.05029933565294023,432.3880175747727,Diamond,Steel,None,Mist,High,Medium,TiN,Standard,1.6817321284464075
219.68028339910526,0.22762744114595515,10.520919435404927,Carbide,Titanium,Water,Mist,High,Medium,None,Standard,1.8363372870668275
239.38641421534666,0.30985235294314534,675.7496626272691,Diamond,Aluminum,None,Minimum,Medium,Medium,TiN,Sharp,2.3824833680727266
103.7333680868515,0.32168460808395877,164.91775407027959,Ceramic,Titanium,Oil,Minimum,Low,Low,TiN,Sharp,0.26654972749665673
170.9564321405591,0.26907936605332516,188.767914645954,Ceramic,Composite,Water,Dry,Low,High,None,Sharp,0.6642906449966983
176.61240066941915,0.47029179726267006,,Carbide,Aluminum,None,Dry,Low,Medium,TiN,Standard,1.540227621336344
34.70992174292793,0.2749455346479318,384.8125660905957,Ceramic,Titanium,Synthetic,Flood,Low,Medium,TiAlN,Standard,0.7898971941039976
126.41041625518054,0.4324342510167286,461.7115683623829,HSS,Titanium,None,Minimum,High,Medium,TiN,Sharp,2.6267813349932942
218.17212477178833,0.49665235754300757,400.5116553382882,,Titanium,Water,Minimum,Low,Medium,DLC,Worn,1.93849551763919
,0.1302777911188283,337.2007902410331,HSS,Steel,Water,Mist,Medium,Medium,None,Worn,1.496189733352584
227.82859221961834,0.14745699994373476,389.2254647512259,Diamond,Steel,None,Mist,High,High,None,Sharp,0.05130866750482413
244.03754527705848,0.27049737604966606,117.1629011352555,Carbide,Steel,None,Dry,Low,Medium,None,Worn,2.5830122691348323
173.66920973967265,0.10754162364417119,775.5980958934709,HSS,Steel,None,Minimum,High,Low,TiAlN,Standard,1.4095381108929654
81.21586471705224,0.2907800328597086,461.9276529184094,HSS,Titanium,Water,Dry,Medium,High,DLC,Sharp,1.6176572656725794
156.58407764908887,0.3485071552862213,233.01950425713167,Carbide,Steel,Oil,Flood,,Medium,TiN,,2.1099008185477106
122.6516704557392,0.04899082352652233,571.7080104637106,HSS,Titanium,Oil,Mist,Low,High,DLC,Worn,2.8154934223088373
86.90356660607924,0.3470695533178792,704.684363323375,HSS,Composite,Synthetic,Mist,Medium,Medium,None,Sharp,0.5167195112099877
200.0129518451137,0.09654409252701181,240.69178439816653,Ceramic,Composite,Water,,High,High,DLC,Worn,
168.42372058163113,0.16367293161087004,262.9867070853388,Diamond,Composite,Water,Minimum,Medium,Medium,None,Standard,0.4096312830673399
